,time,open,close,high,low,volume
41,1593087180000,9230.0,9228.7,9230.4,9226.6,65.51548545
42,1593087240000,9228.7,9231.0,9231.2,9224.4,70.97629746
43,1593087300000,9231.2,9230.8,9231.9,9227.1,70.17367333
44,1593087360000,9230.9,9227.2,9231.1,9225.5,70.84128195
45,1593087420000,9229.5,9226.9,9229.5,9225.0,65.53622642
46,1593087480000,9227.5,9205.6,9227.5,9202.6,69.60547265
47,1593087540000,9205.9,9183.8,9205.9,9182.8,63.55700798
48,1593087600000,9188.3,9185.4,9189.2,9183.2,67.12435787
49,1593087660000,9187.7,9184.9,9187.7,9182.7,67.98389445
50,1593087720000,9186.5,9193.9,9194.4,9184.0,69.47558333
51,1593087780000,9194.9,9194.2,9195.5,9190.9,71.26464749
52,1593087840000,9195.2,9187.9,9195.5,9187.4,65.79344132
53,1593087900000,9189.8,9194.2,9194.7,9185.9,69.99784276
54,1593087960000,9194.7,9193.3,9196.5,9191.1,64.06386063
55,1593088020000,9196.5,9195.9,9196.6,9193.1,71.25165491
56,1593088080000,9195.8,9188.8,9195.8,9188.3,69.17666444
57,1593088140000,9189.6,9182.1,9189.9,9181.0,68.02762098
58,1593088200000,9184.4,9180.7,9184.5,9174.7,69.27929611
59,1593088260000,9182.9,9187.1,9188.5,9178.8,69.81600303
60,1593088320000,9188.4,9189.1,9191.4,9186.2,69.48031675
61,1593088380000,9189.1,9192.2,9192.2,9185.0,70.39055340000002
62,1593088440000,9192.2,9189.0,9192.4,9187.8,62.50450227
63,1593088500000,9192.9,9206.3,9207.0,9189.6,64.95178326999999
64,1593088560000,9206.7,9206.6,9207.1,9203.8,69.39194523
65,1593088620000,9207.1,9205.4,9208.5,9204.5,70.3061722
66,1593088680000,9207.9,9207.3,9208.7,9204.5,68.46591112
67,1593088740000,9208.7,9204.3,9208.7,9204.1,69.38801627
68,1593088800000,9204.9,9194.8,9204.9,9191.3,70.32664582
69,1593088860000,9196.1,9198.3,9199.9,9194.1,52.18066751
70,1593088920000,9196.4,9200.4,9202.1,9194.9,69.21593691
71,1593088980000,9200.8,9198.0,9201.9,9195.1,67.38086457
72,1593089040000,9201.3,9198.4,9201.3,9195.2,66.59124969999999
73,1593089100000,9198.9,9201.1,9201.6,9195.1,71.21735785999998
74,1593089160000,9202.5,9202.6,9203.1,9199.0,71.18350112
75,1593089220000,9203.0,9201.6,9203.9,9199.8,69.03902702
76,1593089280000,9203.9,9205.9,9206.4,9201.6,55.95902506
77,1593089340000,9203.6,9204.0,9206.7,9202.2,65.70737294
78,1593089400000,9206.3,9199.7,9206.3,9198.0,65.49887465
79,1593089460000,9199.7,9196.7,9199.8,9195.6,71.28057006
80,1593089520000,9194.8,9194.2,9195.2,9190.6,70.39559927
81,1593089580000,9194.7,9185.9,9194.7,9185.9,69.19318217
82,1593089640000,9187.4,9183.1,9188.0,9178.9,67.99265345
83,1593089700000,9182.0,9180.1,9183.8,9178.4,63.78721535
84,1593089760000,9183.3,9185.6,9186.2,9179.2,70.37482947
85,1593089820000,9186.0,9185.5,9186.9,9182.8,67.68632629999999
86,1593089880000,9186.8,9188.4,9188.9,9182.8,69.50667377
87,1593089940000,9188.9,9187.7,9189.0,9183.7,71.34097801
88,1593090000000,9187.8,9188.2,9188.8,9184.6,71.34173374
89,1593090060000,9188.7,9186.4,9188.7,9184.6,67.68512276999999
90,1593090120000,9188.7,9177.0,9188.7,9176.0,67.00669484
91,1593090180000,9179.3,9182.1,9183.7,9176.1,68.67317488
92,1593090240000,9183.4,9182.6,9184.1,9180.3,69.56531473
93,1593090300000,9186.1,9189.2,9189.7,9182.7,71.36069407
94,1593090360000,9190.5,9201.4,9203.3,9187.4,69.18491282
95,1593090420000,9203.2,9204.9,9206.0,9201.3,67.88017468
96,1593090480000,9205.0,9206.0,9206.4,9202.4,71.22639907
97,1593090540000,9206.0,9207.6,9209.0,9201.8,66.64426889
98,1593090600000,9206.5,9220.5,9220.9,9206.5,64.44492264
99,1593090660000,9220.4,9222.8,9224.4,9217.1,70.25335287
100,1593090720000,9226.9,9236.7,9239.8,9223.7,69.43384527
101,1593090780000,9239.0,9236.4,9240.6,9234.4,66.32400227
102,1593090840000,9237.7,9237.3,9238.8,9234.3,69.17800228
103,1593090900000,9238.2,9237.4,9238.4,9234.6,70.99708309999998
104,1593090960000,9237.9,9237.4,9237.9,9235.5,71.03306169
105,1593091020000,9237.9,9235.7,9237.9,9233.8,67.42076741
106,1593091080000,9237.1,9235.6,9237.1,9233.7,70.57937148
107,1593091140000,9237.0,9234.6,9237.0,9233.7,65.59486099
108,1593091200000,9236.9,9235.5,9236.9,9232.7,71.03102976
109,1593091260000,9236.8,9235.5,9236.8,9233.6,71.0386736
110,1593091320000,9236.8,9236.2,9240.3,9233.6,70.84381682
111,1593091380000,9240.4,9241.3,9241.7,9236.0,65.52596967
112,1593091440000,9241.3,9238.2,9241.5,9238.0,70.07260845
113,1593091500000,9241.4,9241.5,9241.9,9237.2,65.52176379999999
114,1593091560000,9241.5,9236.0,9241.5,9234.9,70.99107101
115,1593091620000,9238.1,9236.5,9238.3,9234.9,67.35192825
116,1593091680000,9237.9,9239.0,9240.1,9234.7,69.17377025
117,1593091740000,9238.4,9236.6,9239.0,9234.3,70.08822811
118,1593091800000,9237.9,9235.6,9239.8,9233.7,70.99643491
119,1593091860000,9236.1,9234.1,9236.4,9232.2,67.36008963
120,1593091920000,9235.5,9233.1,9235.8,9230.5,64.26739211
121,1593091980000,9234.5,9230.4,9234.6,9227.9,69.10921275
122,1593092040000,9229.5,9225.9,9229.5,9224.0,71.07467635
123,1593092100000,9227.3,9221.6,9227.4,9221.6,71.01361345
124,1593092160000,9224.9,9229.6,9229.7,9222.1,65.57959485
125,1593092220000,9229.6,9230.0,9230.8,9226.8,71.0183426
126,1593092280000,9230.0,9226.5,9231.3,9223.2,69.8043832
127,1593092340000,9225.2,9223.2,9225.5,9220.8,66.43614497
128,1593092400000,9225.5,9221.8,9225.7,9219.7,67.72791411
129,1593092460000,9222.3,9215.0,9222.3,9214.0,71.10484932
130,1593092520000,9217.1,9204.5,9217.1,9204.3,70.713406
131,1593092580000,9207.9,9207.1,9210.0,9204.7,71.14694172
132,1593092640000,9208.3,9208.2,9210.0,9204.9,65.69068947
133,1593092700000,9208.1,9214.3,9214.3,9204.9,71.15461412
134,1593092760000,9214.2,9211.8,9214.7,9208.4,59.28366073
135,1593092820000,9211.6,9210.7,9211.7,9207.4,65.44850056
136,1593092880000,9208.0,9208.1,9209.0,9204.8,71.17518379
137,1593092940000,9207.3,9205.6,9207.6,9203.8,69.05452801
138,1593093000000,9207.0,9204.4,9207.0,9201.1,67.85611679
139,1593093060000,9204.4,9200.2,9204.4,9198.7,71.20850315
140,1593093120000,9199.8,9204.5,9205.0,9198.0,70.91351223
141,1593093180000,9205.1,9204.5,9206.2,9202.2,69.68483238
142,1593093240000,9205.9,9203.9,9205.9,9201.1,55.68897016
143,1593093300000,9205.3,9202.4,9205.3,9197.6,71.04049089
144,1593093360000,9203.0,9203.1,9204.4,9199.7,71.23967808
145,1593093420000,9203.6,9194.2,9203.6,9192.3,67.63288495
146,1593093480000,9195.6,9195.6,9195.7,9191.5,69.45843229
147,1593093540000,9195.6,9195.5,9196.0,9191.3,70.97901302
148,1593093600000,9196.0,9207.2,9207.6,9192.8,71.24892582
149,1593093660000,9208.1,9208.4,9210.3,9205.0,61.44137239999999
150,1593093720000,9212.5,9210.8,9213.2,9208.4,63.24777136
151,1593093780000,9217.1,9217.3,9218.0,9214.6,71.11859105
152,1593093840000,9217.8,9222.8,9224.3,9215.5,66.21980051
153,1593093900000,9224.3,9225.6,9226.0,9221.0,69.55533218
154,1593093960000,9225.8,9225.2,9228.8,9222.0,68.64126118
155,1593094020000,9225.2,9219.7,9225.5,9219.6,69.88761126
156,1593094080000,9222.9,9222.4,9222.9,9218.7,65.94697658
157,1593094140000,9222.9,9222.0,9222.9,9218.3,58.72641901
158,1593094200000,9222.0,9227.8,9227.8,9218.6,64.71560753
159,1593094260000,9228.1,9229.4,9229.5,9223.9,70.88294927
160,1593094320000,9229.3,9227.7,9232.0,9225.0,70.87471605
161,1593094380000,9231.9,9228.5,9231.9,9226.7,63.230365799999994
162,1593094440000,9230.8,9229.8,9231.2,9227.6,71.08000481
163,1593094500000,9231.2,9228.6,9231.9,9227.0,68.94205163
164,1593094560000,9231.9,9229.1,9232.4,9228.3,64.01712352
165,1593094620000,9231.9,9227.6,9232.4,9226.7,67.75119902
166,1593094680000,9230.6,9228.4,9230.8,9226.5,71.12493568000002
167,1593094740000,9230.8,9229.1,9230.8,9226.6,68.98489472
168,1593094800000,9230.5,9230.3,9230.9,9226.3,67.77308554
169,1593094860000,9231.2,9231.6,9232.1,9228.9,71.1138051
170,1593094920000,9232.1,9232.6,9234.1,9230.7,68.92902557
171,1593094980000,9234.0,9254.6,9256.5,9231.9,67.08970496
172,1593095040000,9256.0,9261.9,9261.9,9254.6,55.34461298
173,1593095100000,9261.8,9260.5,9261.8,9255.7,67.39712264
174,1593095160000,9260.5,9262.1,9263.5,9258.2,66.36709943
175,1593095220000,9263.5,9264.1,9266.1,9259.5,68.71826433
176,1593095280000,9264.6,9265.7,9266.2,9261.1,70.88454672
177,1593095340000,9266.2,9265.1,9268.8,9262.9,69.95090685
178,1593095400000,9267.4,9267.3,9267.8,9264.5,66.33191986
179,1593095460000,9267.8,9269.9,9270.0,9264.6,65.38992601
180,1593095520000,9270.2,9267.7,9270.3,9263.5,61.96468603
181,1593095580000,9267.7,9260.6,9267.7,9256.8,64.05105623
182,1593095640000,9261.1,9260.8,9263.8,9257.8,70.92648377
183,1593095700000,9261.3,9258.6,9261.3,9255.8,70.94814017
184,1593095760000,9259.1,9258.9,9259.3,9254.9,70.94793606
185,1593095820000,9259.3,9260.8,9262.2,9256.1,68.62178436
186,1593095880000,9262.2,9266.5,9267.0,9258.9,67.54776183
187,1593095940000,9266.9,9267.4,9267.4,9262.7,58.66270811
188,1593096000000,9267.4,9267.3,9267.8,9263.2,70.53721774
189,1593096060000,9267.8,9259.8,9267.8,9257.3,65.43511252
190,1593096120000,9259.8,9257.3,9260.0,9254.4,70.01582178
191,1593096180000,9257.9,9258.3,9259.0,9254.6,70.91124892
192,1593096240000,9258.8,9256.0,9258.8,9254.1,65.42910936
193,1593096300000,9258.3,9263.6,9264.8,9256.0,69.54435926
194,1593096360000,9264.1,9264.9,9265.5,9258.5,63.01347737
195,1593096420000,9265.5,9264.4,9265.7,9261.3,61.90275364
196,1593096480000,9264.0,9259.2,9264.6,9258.0,68.47365991
197,1593096540000,9260.5,9261.5,9264.0,9256.1,67.44883887
198,1593096600000,9263.9,9261.6,9265.3,9260.4,68.25316565
199,1593096660000,9263.0,9264.1,9265.5,9259.6,69.33695477
200,1593096720000,9265.5,9265.5,9267.3,9261.3,69.00907691
201,1593096780000,9266.9,9265.0,9266.9,9263.6,67.18936729
202,1593096840000,9266.4,9265.3,9267.0,9262.5,58.46823272
203,1593096900000,9265.5,9262.6,9267.0,9258.1,63.75475905
204,1593096960000,9264.0,9264.2,9266.1,9259.2,69.19702205
205,1593097020000,9264.9,9264.5,9266.0,9260.8,68.70235038
206,1593097080000,9265.9,9262.8,9266.1,9261.9,69.02086489
207,1593097140000,9264.2,9264.2,9265.5,9261.1,69.33014379
208,1593097200000,9264.2,9258.6,9264.2,9256.8,70.85977307
209,1593097260000,9259.6,9256.9,9259.6,9253.2,64.63379001
210,1593097320000,9257.4,9252.8,9257.4,9252.1,64.84715802
211,1593097380000,9254.9,9248.5,9254.9,9244.8,70.76460136
212,1593097440000,9248.6,9247.5,9248.7,9244.2,70.89544734
213,1593097500000,9248.0,9246.6,9248.0,9243.5,64.41320733
214,1593097560000,9247.0,9244.0,9247.0,9241.4,71.0016645
215,1593097620000,9244.5,9242.6,9244.5,9239.6,70.4134942
216,1593097680000,9243.1,9239.3,9243.2,9238.4,63.61573775
217,1593097740000,9242.5,9240.1,9242.8,9236.2,65.56666885
218,1593097800000,9240.5,9239.4,9240.6,9236.0,68.80066039
219,1593097860000,9239.9,9238.0,9239.9,9235.6,71.04189347
220,1593097920000,9239.3,9238.0,9240.3,9235.2,71.02826911
221,1593097980000,9240.3,9240.3,9240.3,9236.1,65.55954423
222,1593098040000,9240.3,9238.9,9240.3,9236.1,71.02001287
223,1593098100000,9240.3,9241.1,9244.5,9238.9,71.02350444
224,1593098160000,9244.4,9242.9,9244.4,9239.6,61.56128072
225,1593098220000,9243.4,9241.2,9243.5,9241.0,71.01919417
226,1593098280000,9243.6,9246.5,9247.9,9242.2,70.9847958
227,1593098340000,9247.8,9248.0,9249.5,9243.6,67.32219285
228,1593098400000,9249.4,9253.5,9254.0,9246.1,69.12359199
229,1593098460000,9254.0,9253.7,9254.4,9250.0,70.93794696
230,1593098520000,9254.2,9252.9,9254.3,9251.8,70.03023947
231,1593098580000,9254.2,9253.3,9254.7,9251.0,61.85241163
232,1593098640000,9254.9,9252.7,9255.0,9250.8,68.8271284
233,1593098700000,9255.1,9252.9,9255.2,9251.0,70.453597
234,1593098760000,9255.2,9254.6,9256.0,9251.6,68.81895
235,1593098820000,9256.0,9256.5,9257.0,9251.8,67.59679859999999
236,1593098880000,9256.9,9253.1,9257.0,9253.1,70.92695959999999
237,1593098940000,9256.4,9253.7,9256.4,9249.9,70.27125819
238,1593099000000,9254.1,9250.8,9254.1,9250.8,68.81521978
239,1593099060000,9254.1,9250.5,9254.1,9249.4,61.97241929
240,1593099120000,9252.6,9248.5,9252.6,9248.5,70.95029063
241,1593099180000,9250.8,9245.5,9251.1,9245.5,68.83357929
242,1593099240000,9247.9,9243.0,9247.9,9242.0,67.64104307
243,1593099300000,9243.8,9241.7,9243.9,9239.8,71.01709052
244,1593099360000,9242.2,9239.1,9242.3,9237.9,68.88210958
245,1593099420000,9241.5,9239.4,9241.6,9236.4,67.67624451
246,1593099480000,9239.6,9237.7,9239.6,9234.4,64.68752443
247,1593099540000,9235.4,9230.3,9235.4,9230.3,68.29323104
248,1593099600000,9234.4,9231.9,9234.4,9230.2,71.10034459
249,1593099660000,9233.2,9233.1,9233.5,9227.2,65.61918656
250,1593099720000,9233.4,9232.9,9233.4,9228.8,71.07490166
251,1593099780000,9232.9,9233.8,9234.4,9229.1,71.06584559999999
252,1593099840000,9234.3,9232.2,9234.5,9230.2,68.94721584
253,1593099900000,9234.5,9228.7,9234.5,9228.7,51.33587152
254,1593099960000,9231.4,9229.6,9234.0,9228.6,68.70740334
255,1593100020000,9232.8,9232.0,9233.2,9229.5,68.70571766
256,1593100080000,9233.1,9232.1,9233.1,9228.4,67.73473085
257,1593100140000,9232.6,9232.0,9232.7,9228.5,71.10242401000002
258,1593100200000,9232.5,9229.9,9232.5,9227.0,71.10802234
259,1593100260000,9230.4,9232.5,9232.5,9227.5,65.20730774
260,1593100320000,9232.4,9229.6,9233.6,9228.9,50.61952968
261,1593100380000,9233.8,9231.6,9235.0,9230.4,69.56069008
262,1593100440000,9234.8,9234.4,9235.8,9230.6,71.0364584
263,1593100500000,9235.8,9234.5,9235.8,9232.5,68.90232768
264,1593100560000,9235.8,9234.7,9237.1,9232.9,67.6843125
265,1593100620000,9237.0,9236.8,9237.2,9234.7,70.21421759
266,1593100680000,9237.2,9236.5,9237.8,9234.0,71.00420628
267,1593100740000,9237.8,9237.8,9237.8,9233.7,58.38441548
268,1593100800000,9237.8,9245.6,9247.5,9234.7,70.50220879
269,1593100860000,9246.0,9234.4,9246.2,9232.2,71.07944704
270,1593100920000,9234.9,9233.8,9234.9,9230.4,67.4670267
271,1593100980000,9233.8,9231.8,9233.9,9229.7,68.99717306
272,1593101040000,9232.2,9231.4,9232.3,9227.3,69.41164341
273,1593101100000,9231.9,9235.4,9236.8,9227.8,66.83649479
274,1593101160000,9236.8,9240.3,9241.6,9234.5,64.1092996
275,1593101220000,9241.6,9241.3,9242.1,9237.6,69.50610782
276,1593101280000,9241.7,9239.7,9241.7,9238.8,68.93058773
277,1593101340000,9241.1,9234.5,9241.1,9231.3,67.74484244
278,1593101400000,9235.0,9231.5,9237.2,9230.5,71.09914922
279,1593101460000,9231.5,9230.2,9231.6,9226.9,71.12018359
280,1593101520000,9230.7,9228.9,9230.7,9227.4,69.00678459999999
281,1593101580000,9230.3,9226.9,9230.3,9225.8,58.58197655
282,1593101640000,9229.2,9226.0,9229.2,9226.0,71.18016796
283,1593101700000,9229.2,9226.6,9229.2,9222.0,66.90308842
284,1593101760000,9228.0,9227.6,9228.2,9224.8,69.33553847
285,1593101820000,9228.0,9228.0,9228.0,9223.9,70.24899757
286,1593101880000,9228.0,9228.9,9228.9,9224.8,71.153603
287,1593101940000,9228.9,9228.9,9228.9,9225.7,68.40630538
288,1593102000000,9228.9,9228.5,9228.9,9224.8,39.57935239
289,1593102060000,9228.9,9227.5,9228.9,9224.8,67.4771397
290,1593102120000,9228.9,9228.5,9228.9,9224.8,66.13455110000001
291,1593102180000,9228.9,9228.5,9228.9,9224.8,71.1150489
292,1593102240000,9228.9,9228.9,9231.3,9224.8,70.6167865
293,1593102300000,9231.2,9228.9,9231.2,9227.1,64.8420047
294,1593102360000,9231.2,9244.6,9247.1,9228.0,69.61994039
295,1593102420000,9247.1,9271.2,9280.8,9243.6,65.50769996
296,1593102480000,9277.5,9277.6,9278.3,9273.8,69.83775307
297,1593102540000,9278.0,9280.7,9280.7,9275.0,65.32563719
298,1593102600000,9281.5,9280.1,9282.4,9277.4,70.74750843
299,1593102660000,9282.4,9282.5,9282.7,9278.4,69.17162079
300,1593102720000,9282.5,9277.7,9282.5,9276.4,65.55406201
301,1593102780000,9280.8,9278.0,9281.8,9275.9,64.36013117
302,1593102840000,9278.9,9276.8,9279.6,9274.8,64.00338368
303,1593102900000,9279.1,9278.9,9279.5,9275.0,65.32481045
304,1593102960000,9278.7,9279.0,9280.1,9274.5,70.2810095
305,1593103020000,9279.4,9279.3,9279.8,9275.6,69.31910856
306,1593103080000,9279.8,9276.6,9279.8,9275.7,69.84295921
307,1593103140000,9279.8,9279.8,9279.9,9275.6,66.21656647
308,1593103200000,9279.7,9279.8,9279.8,9275.6,70.74983425
309,1593103260000,9282.9,9285.7,9286.1,9279.0,53.63131235
310,1593103320000,9286.1,9287.4,9289.0,9282.0,68.98276013
311,1593103380000,9288.8,9286.8,9289.2,9284.6,69.51481085
312,1593103440000,9289.1,9287.3,9289.6,9286.1,70.66479681
313,1593103500000,9289.6,9288.6,9290.0,9287.3,67.03756088
314,1593103560000,9290.0,9290.2,9290.2,9287.7,68.84647378
315,1593103620000,9290.2,9289.2,9291.2,9286.3,70.36294407
316,1593103680000,9290.5,9288.5,9290.8,9286.3,64.62479179
317,1593103740000,9290.9,9291.9,9291.9,9286.7,65.22350418
318,1593103800000,9291.9,9288.7,9292.0,9287.8,70.47128808
319,1593103860000,9291.9,9290.6,9292.1,9287.7,70.16894683
320,1593103920000,9292.1,9291.7,9292.1,9288.0,64.92596948
321,1593103980000,9292.1,9291.7,9292.1,9288.0,66.91911036
322,1593104040000,9292.1,9289.8,9292.1,9288.0,70.07163409
323,1593104100000,9292.1,9291.5,9292.1,9287.0,69.29845021
324,1593104160000,9292.0,9292.0,9292.0,9287.8,46.69645778
325,1593104220000,9292.0,9288.7,9292.0,9288.7,70.6623231
326,1593104280000,9291.9,9291.9,9291.9,9287.8,65.2252795
327,1593104340000,9291.9,9290.6,9292.0,9287.8,70.33999890000001
328,1593104400000,9292.0,9291.6,9292.1,9287.9,70.6162104
329,1593104460000,9292.1,9290.6,9292.1,9287.9,67.0545897
330,1593104520000,9292.0,9290.7,9292.0,9287.9,68.85272109999998
331,1593104580000,9292.0,9289.7,9292.0,9288.3,70.69722349999999
332,1593104640000,9289.5,9286.0,9289.6,9285.1,47.134668
333,1593104700000,9288.3,9286.1,9288.4,9284.2,65.2639081
334,1593104760000,9288.4,9285.9,9288.4,9285.0,70.67874499999999
335,1593104820000,9288.2,9287.6,9288.2,9283.9,60.515198700000006
336,1593104880000,9288.0,9285.7,9288.0,9283.8,60.5215436
337,1593104940000,9288.0,9290.0,9292.4,9283.8,70.63665936
338,1593105000000,9292.3,9291.9,9292.3,9288.1,66.09985644
339,1593105060000,9292.3,9291.7,9292.5,9288.2,60.19323435
340,1593105120000,9291.7,9291.7,9291.7,9287.5,63.708969499999995
341,1593105180000,9291.7,9288.5,9291.8,9287.5,69.5130063
342,1593105240000,9292.4,9291.0,9292.4,9288.2,70.63900669
343,1593105300000,9292.4,9291.9,9292.4,9288.2,70.63218764
344,1593105360000,9292.4,9292.0,9292.4,9288.3,65.20148358
345,1593105420000,9292.4,9290.1,9292.4,9288.3,68.04463215
346,1593105480000,9292.4,9289.2,9292.4,9288.3,69.60949668
347,1593105540000,9292.6,9292.3,9292.8,9288.4,48.5363566
348,1593105600000,9292.8,9290.5,9292.8,9288.6,69.7627113
349,1593105660000,9292.8,9287.5,9292.8,9286.5,67.99543543
350,1593105720000,9288.9,9287.8,9288.9,9284.0,68.90761804
351,1593105780000,9288.3,9286.7,9288.3,9284.3,70.25157704
352,1593105840000,9287.2,9284.8,9287.2,9283.9,69.82637474
353,1593105900000,9287.1,9284.7,9287.1,9282.8,70.74617263
354,1593105960000,9287.0,9285.9,9287.0,9282.6,51.52587273
355,1593106020000,9285.9,9282.7,9286.0,9281.7,68.88876098
356,1593106080000,9285.9,9286.3,9287.7,9282.0,70.74047447
357,1593106140000,9287.6,9284.7,9287.9,9283.4,70.70053203
358,1593106200000,9287.9,9287.3,9287.9,9285.4,65.26469168
359,1593106260000,9287.7,9285.2,9287.7,9282.7,70.74800749
360,1593106320000,9285.8,9280.0,9285.8,9277.2,70.76340482
361,1593106380000,9280.5,9280.0,9280.5,9277.2,69.86422508
362,1593106440000,9280.5,9280.0,9280.5,9276.3,65.6173175
363,1593106500000,9280.5,9280.2,9280.5,9276.1,64.94370399
364,1593106560000,9280.2,9277.9,9280.2,9276.1,70.56756787
365,1593106620000,9280.2,9280.2,9280.2,9277.0,67.12294161
366,1593106680000,9280.2,9279.8,9280.2,9277.0,70.45120043
367,1593106740000,9280.2,9277.0,9280.2,9277.0,68.32986381
368,1593106800000,9280.2,9278.8,9280.2,9277.0,70.74759473
369,1593106860000,9280.2,9278.9,9280.2,9277.0,67.12109572
370,1593106920000,9280.2,9277.9,9280.2,9277.0,68.03088517
371,1593106980000,9280.2,9276.2,9280.2,9276.1,60.362874399999995
372,1593107040000,9279.4,9277.6,9280.0,9275.0,64.70741285
373,1593107100000,9279.9,9278.6,9279.9,9274.9,70.75384050000001
374,1593107160000,9279.1,9276.6,9279.8,9274.9,70.75075196
375,1593107220000,9279.7,9277.0,9280.2,9276.0,70.72321623
376,1593107280000,9280.2,9280.2,9280.2,9276.0,64.55431839
377,1593107340000,9280.2,9278.6,9280.2,9275.3,70.74070826
378,1593107400000,9278.6,9279.5,9279.6,9274.4,65.00523023
379,1593107460000,9279.5,9279.4,9279.6,9275.2,70.7408037
380,1593107520000,9279.4,9278.9,9279.4,9274.4,64.8849429
381,1593107580000,9279.3,9279.3,9279.8,9277.3,70.7449713
382,1593107640000,9279.7,9279.6,9280.1,9275.6,70.7468421
383,1593107700000,9280.1,9278.8,9280.2,9277.0,66.48627579999999
384,1593107760000,9280.2,9279.8,9280.2,9277.9,68.88709229999999
385,1593107820000,9280.2,9279.8,9280.2,9277.0,70.6788448
386,1593107880000,9280.2,9280.2,9280.2,9276.1,64.512045
387,1593107940000,9280.2,9279.8,9280.2,9276.1,66.56408520000001
388,1593108000000,9280.2,9279.8,9280.2,9277.9,68.251817
389,1593108060000,9280.2,9283.8,9284.3,9277.9,70.66402879
390,1593108120000,9284.3,9283.1,9284.6,9282.0,69.25307020000001
391,1593108180000,9284.5,9283.0,9284.5,9283.0,67.92103320000001
392,1593108240000,9284.4,9284.6,9286.0,9283.0,68.82486736
393,1593108300000,9286.0,9281.9,9286.1,9281.8,63.26918993
394,1593108360000,9286.1,9285.2,9286.6,9281.9,70.62859898
395,1593108420000,9286.6,9289.2,9289.2,9284.3,61.81239081
396,1593108480000,9289.2,9289.2,9289.2,9285.0,70.61830711
397,1593108540000,9289.2,9291.9,9292.5,9285.0,69.78191580000001
398,1593108600000,9292.4,9288.4,9292.6,9285.7,66.70225382
399,1593108660000,9289.8,9286.5,9289.8,9283.4,68.82957031
400,1593108720000,9287.0,9285.3,9287.2,9282.4,70.66742044
401,1593108780000,9285.8,9280.1,9285.8,9280.1,58.89732562
402,1593108840000,9284.3,9281.1,9284.4,9280.2,70.49780547
403,1593108900000,9284.3,9281.3,9284.3,9278.9,63.43421552
404,1593108960000,9281.8,9281.1,9281.8,9277.5,70.68663398
405,1593109020000,9281.5,9281.1,9281.6,9277.3,70.69355651
406,1593109080000,9281.5,9278.5,9281.5,9277.4,69.81194988
407,1593109140000,9280.8,9280.4,9280.8,9277.6,66.1842891
408,1593109200000,9280.8,9280.4,9280.8,9277.6,64.98335366
409,1593109260000,9280.8,9280.1,9280.8,9276.3,62.08927567
